Keyword,Post Link,Image URL,Alt Text
indiasgotlatent,https://www.instagram.com/p/DEhp3Q3hZUM/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/472103558_2466458053695365_7623461622762395694_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTUuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=Bg47TpGkmiQQ7kNvgH0gfsG&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzU0MDI5NDg4NTc3MTI0ODI2OQ%3D%3D.3-ccb7-5&oh=00_AYAqqxV6HqKShwaWIfvJ49oV0LPh97rZiI8WOlaH4z2KqQ&oe=67A21C35&_nc_sid=76c0fc,"Photo by Marketing Mind on January 07, 2025. 1 व्यक्ति, माइक्रोफ़ोन, पत्रिका, पोस्टर और पाठ की फ़ोटो हो सकती है."
indiasgotlatent,https://www.instagram.com/p/DEjjm28TTsE/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/472942697_1143992150654617_5726940184298428304_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTMuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=iLWlA_X6TtYQ7kNvgGahx2m&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzU0MDgzMDMxNTcyNjQwNzI2OQ%3D%3D.3-ccb7-5&oh=00_AYDwd8UCLWWrXlYRyNmGtnGRxc6Daf2ybqwRwzcHHfJKvA&oe=67A23F51&_nc_sid=76c0fc,"Photo by Marketing Maverick | Business | Branding on January 07, 2025. 1 व्यक्ति, खड़े रहना, माइक्रोफ़ोन, पोस्टर, पत्रिका और पाठ का मीम हो सकता है."
indiasgotlatent,https://www.instagram.com/p/DCQ2OtxNuKI/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/466665873_1205512873841980_4545445741822421880_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=ZBzy5oy0Qa8Q7kNvgGrDcLM&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzQ5OTUzNTQxNjE5NTIxMTkxMg%3D%3D.3-ccb7-5&oh=00_AYAxRMEAxefgKvSq7C_eIheQyJy5U_CCD57XgiqCWP7N4g&oe=67A24749&_nc_sid=76c0fc,"Photo shared by India’s Got Latent on November 11, 2024 tagging @maisamayhoon, and @indiehabitat. अख़बार और पोस्टर का डूडल हो सकता है."
indiasgotlatent,https://www.instagram.com/p/DCo4DL-zlcJ/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/468033988_18054709465931938_3415251925237405287_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4OTAwLnNkci5mNzU3NjEuZGVmYXVsdF9jb3Zlcl9mcmFtZSJ9&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=gSOItZSm5wIQ7kNvgF8tdTw&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzUwNjI5ODE2MTY5OTQ1NzAwNw%3D%3D.3-ccb7-5&oh=00_AYB7Qqh1zYhaidy-_n6ah6pBF_iUN2vapyqlzhE62lfz7w&oe=67A2306C&_nc_sid=76c0fc,"In a hilarious turn of events, a man on Twitter (X) has ingeniously calculated how a 2-year subscription to WokTok, valued at over ₹3.5 lakh, is not just a wise choice but a profitable venture for the recent winner of Samay’s comedy show, “India’s Got Latent” who rather chose ₹1 lakh.

The tweet went viral and thousands joined in to suggest whats better according to the breakdown which wasn’t just about numbers; but filled with witty insights and clever analogies that made the finance fun.

Now that we’re here, what would you choose?
.
.
.
#TheTatva #TatvaNews #India #IndiasGotLatent #Money #WokTok #Noodles #People #Winner #Award #SamayRaina #Youtube #Viral #Tweet #Video"
indiasgotlatent,https://www.instagram.com/p/DDJDpS4vdOz/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/469393547_933007958299121_1074071788830011688_n.webp?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=Fk_SbFMQ5RAQ7kNvgHgxzV1&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzUxNTM1NzAxNjA1Njc3OTY5OQ%3D%3D.3-ccb7-5&oh=00_AYCW5ijuvt9-YmnCU7X2MT7AHCXbIqhnkCblgsh6FWWssA&oe=67A2153B&_nc_sid=76c0fc,"Photo shared by THE SAFFRONATIC MEMER (30K) on December 03, 2024 tagging @thejaipurdialogues, @the.real_indian_, @the_saffronatic_memer2, @wakeupbharat__, and @hindu_hridya_samraat. वह टेक्स्ट जिसमें 'Maria Wirth @mariawirth1 Asked German friend if she heard anything in news about #HindusUnderAtackInBangladesh No, she didn't. Only about Ukraine, Georgia, Syria... World media is synchronized. Who dictates what makes news? And why do #Hindus always get bad treatment? 10:18 10:18pm 10:18pm.01Dec24 1Dec24 31.8 Views' लिखा है का कोई ट्विटर स्क्रीनशॉट हो सकता है."
indiasgotlatent,https://www.instagram.com/p/DB_Ru5BINhH/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/465297379_552482587478428_8240348408425644129_n.heic?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=WUb92_NXCKYQ7kNvgEtZ_KQ&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzQ5NDU4OTgwNTU1MjE4NjQ1NQ%3D%3D.3-ccb7-5&oh=00_AYBSkQ28bfLgj1ZP4tPSw6QZYBT3sd1E7d-UGe7bz0o09g&oe=67A21EFC&_nc_sid=76c0fc,"Photo by Movies | Music | Feelings 🎵🎶 on November 05, 2024. मीम हो सकता है."
indiasgotlatent,https://www.instagram.com/p/DB8ZRREyZD_/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/465614281_1329820664665742_4990216046747976343_n.heic?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=uB226jHELVgQ7kNvgEzrZrl&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzQ5Mzc3ODUzODg4Nzg5ODMzNA%3D%3D.3-ccb7-5&oh=00_AYALqBgOdNNryXXUVI7t2nh71ek2M0JW6NzRuUFb1-6oRw&oe=67A235BE&_nc_sid=76c0fc,"Photo shared by GosuGamers India on November 04, 2024 tagging @maisamayhoon, @scoutop, and @indiasgotlatent. पत्रिका और पोस्टर की फ़ोटो हो सकती है."
indiasgotlatent,https://www.instagram.com/p/DCmQMayTW3b/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/467691432_2223401171387369_4892357725785352605_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=9-LW_V-h-QUQ7kNvgHrN3m3&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzUwNTU2MDU3Mjk0OTk5NzUzMg%3D%3D.3-ccb7-5&oh=00_AYBmE2B9g_UuZu5Fzon8bVKgZbq0jqUlG1UWlEiEkNGcTw&oe=67A22BBB&_nc_sid=76c0fc,"Photo shared by Info Baba on November 20, 2024 tagging @foofaji. एक या अधिक लोग, पोस्टर, स्क्रीन और पत्रिका का मीम हो सकता है."
indiasgotlatent,https://www.instagram.com/p/DEkDL4APPoI/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/473031618_18480192043043719_4129118844135701224_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmY3NTc2MS5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=Z7JRfphgpOUQ7kNvgEUKg5m&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzU0MDk2OTIwNTAxODc5NjQ5NA%3D%3D.3-ccb7-5&oh=00_AYBNjRpmlvJa4a1llTZK88KVARiYSdo-vTZJf9ibAbI6xg&oe=67A226B8&_nc_sid=76c0fc,"Photo shared by IFP on January 08, 2025 tagging @maisamayhoon, @amitandon17, @realharshgujral, @ashishsolanki_1, and @indiasgotlatent. 4 लोग, पोस्टर, पत्रिका और पाठ का कोई ट्विटर स्क्रीनशॉट हो सकता है."
indiasgotlatent,https://www.instagram.com/p/DECB7dpSNtk/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.2885-15/470933943_18433538587079417_1055686126198277953_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDAzeDU5MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=nDWAcCrOgRYQ7kNvgEai755&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzUzMTM5MzU0MjEzODY4MjIxMg%3D%3D.3-ccb7-5&oh=00_AYD_w_J8ty9IdW47nZTo0DjjUCao9DNz34oCSQD2WBxbEw&oe=67A2344D&_nc_sid=76c0fc,"Photo by POSHAK DUA on December 25, 2024. 4 लोग, लोग खड़े हैं, पोस्टर और पाठ की फ़ोटो हो सकती है."
indiasgotlatent,https://www.instagram.com/p/DCjS_aqC5HY/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/467413475_961907172428085_6041884255328262502_n.webp?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDEuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=ZiRy6iL9hnAQ7kNvgH_seYp&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzUwNDcyODQzNjU5NjUxOTU1Ng%3D%3D.3-ccb7-5&oh=00_AYBjADGHjrCwypOpBq061lD28265_u6ol5wg_IJujsI6-Q&oe=67A22F29&_nc_sid=76c0fc,"Photo by The Trending Indian 🇮🇳 on November 19, 2024. एक या अधिक लोग और पोस्टर का मीम हो सकता है."
indiasgotlatent,https://www.instagram.com/p/DCmHs4dPmUX/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/467574557_1360443878728982_7572542469660112436_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=Vf9bpCq-ptEQ7kNvgGGsA92&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzUwNTUxMDYzMjI4NTc5MTMwMw%3D%3D.3-ccb7-5&oh=00_AYAdwwK5As9dwlsXVWDed98xbV27YVVrF2sb_IDmKUvekg&oe=67A22736&_nc_sid=76c0fc,"Photo by Jist on November 20, 2024. पोस्टर का मीम हो सकता है."
indiasgotlatent,https://www.instagram.com/p/DBVtoihyvCJ/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/464059628_1049751640143632_7465286338314195260_n.heic?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=DELFaz9s3n4Q7kNvgFhfH4w&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzQ4Mjg5MDU2MzA5NDEyNjY0Ng%3D%3D.3-ccb7-5&oh=00_AYB4exw4aNdV3LTX0NehcdvlX1c2u928HFJDD5JhHI0QpQ&oe=67A238F6&_nc_sid=76c0fc,"Photo by Desi Standups on October 20, 2024. फ़ोटो के बारे में कोई जानकारी नहीं दी गई है.."
indiasgotlatent,https://www.instagram.com/p/DAGOk-xgpiD/,https://instagram.fjai5-1.fna.fbcdn.net/v/t39.30808-6/460451531_18320661874154368_8388236056454667613_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzUweDE2ODcuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=WzYEARQiEkcQ7kNvgEBlQDn&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oAAAAA&ccb=7-5&ig_cache_key=MzQ2MDUxNzQ3NzYzNTc1ODIxMQ%3D%3D.3-ccb7-5&oh=00_AYCFhrvyNmrKQq2fIuqF4T6i6MhaMXTWd1JdaMYioiJF1A&oe=67A2265B&_nc_sid=76c0fc,"Photo shared by The Indian Web Series | Dharmil Mehta on September 19, 2024 tagging @orry. फ़ोटो के बारे में कोई जानकारी नहीं दी गई है.."
indiasgotlatent,https://www.instagram.com/p/DDfOurGBo7a/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/469732941_921261233490533_4322296586714226587_n.webp?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=phGGqxsDwkEQ7kNvgFHdvNq&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzUyMTU5ODIxMzY0NjA5NDA0Mg%3D%3D.3-ccb7-5&oh=00_AYBp3HYRk38_DnyOxMiY76bggF-G1itNFjRx6l_N4TMFoA&oe=67A2191F&_nc_sid=76c0fc,"Photo shared by ਮੁਨਾਜ਼ਾ 💐 on December 12, 2024 tagging @munaxa__0x. 1 व्यक्ति, headscarf, दर्पण और पाठ की एक सेल्फ़ी हो सकती है."
indiasgotlatent,https://www.instagram.com/p/DEcoeK-tupi/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/472781373_493344659989662_5570573777291157486_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjkweDExNTEuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=DDcuLQSuE_MQ7kNvgGvVKYI&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzUzODg4MTQwMjQ0MDcwNjY1OA%3D%3D.3-ccb7-5&oh=00_AYAM8L-zfn-SG3nVPMAGHzgdOvqg3JU6bVEW3a2qugAJiw&oe=67A224FB&_nc_sid=76c0fc,"Photo shared by jannat🌻 on January 05, 2025 tagging @maisamayhoon. 3 लोग, दाढ़ी, लोग मुस्कुरा रहे हैं और पाठ का मीम हो सकता है."
indiasgotlatent,https://www.instagram.com/p/DDU2voxuFmV/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/469500321_1117106520206035_8724043689136980426_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=2exFZRcQPJcQ7kNvgFUfzG3&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzUxODY3Nzk2NTA2NTU0Nzk1Mg%3D%3D.3-ccb7-5&oh=00_AYAyknnvkiaVCCopgSbG9C4qMttYNtwFzbvx1E_D9vn6iQ&oe=67A21649&_nc_sid=76c0fc,"Photo shared by Ankush Langote on December 08, 2024 tagging @maisamayhoon, and @indiasgotlatent. 2 लोग, लोग मुस्कुरा रहे हैं, लोग खड़े हैं, माइक्रोफ़ोन, कॉन्सर्ट और पाठ की फ़ोटो हो सकती है."
indiasgotlatent,https://www.instagram.com/p/DCCrTInsGWA/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/466019840_1130550728642225_8828375065904340857_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=U0-mH8mzd8AQ7kNvgEn12nr&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzQ5NTU0NjY3NTUyODc4NDc0NQ%3D%3D.3-ccb7-5&oh=00_AYCDkDDFMJUfWl1e7mtE-reP7k6s3KYanq8rTS8fMvs7yw&oe=67A2428F&_nc_sid=76c0fc,"Photo shared by The Habitat on November 06, 2024 tagging @nishanttanwar, @maisamayhoon, @yuzi_chahal23, @scoutop, @puravjha, and @indiasgotlatent. एक या अधिक लोग, लोग मुस्कुरा रहे हैं, लोग खड़े हैं, भीड़ और कॉन्सर्ट की एक सेल्फ़ी हो सकती है."
indiasgotlatent,https://www.instagram.com/p/DB3W1AaOSI6/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/465486252_1584928595482411_444575713681294429_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0MzMuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=jGujlEa_HJMQ7kNvgHsoOsW&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzQ5MjM2MDQyNjQxNzAzMzYyNA%3D%3D.3-ccb7-5&oh=00_AYAGznN0nM6AFYcb-K2fIAwu87YqAFtavU5Kw6azLqzLZA&oe=67A23355&_nc_sid=76c0fc,"Photo shared by Mood Indigo, IIT Bombay on November 02, 2024 tagging @vikrantmassey, @iridhidogra, and @raashiikhanna. पोस्टर और रात की फ़ोटो हो सकती है."
indiasgotlatent,https://www.instagram.com/p/DDuEJnUyI4f/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/470911854_1320519405784120_4954811343229470821_n.webp?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=Z_wxPFJpuvsQ7kNvgE1PdfC&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzUyNTcxNjkyODgxODMwNTQ0Nw%3D%3D.3-ccb7-5&oh=00_AYDSO-mlZaMus802ZST5XnNsvByGL86tCHEH7KDiZtq7Qg&oe=67A2434E&_nc_sid=76c0fc,Picture with Raftaar sir.
indiasgotlatent,https://www.instagram.com/p/C_QlOcISy3J/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/457284547_857180959350049_3799373604758708425_n.webp?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=f-s_s2IWmoEQ7kNvgF2AG3i&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzQ0NTQxNzQyMjIxODcyNTc4NQ%3D%3D.3-ccb7-5&oh=00_AYDVyfg_Wm6Bk4o7qCYQL4DEGCbAQ0A-rv0R0tG4c9OOlQ&oe=67A226A2&_nc_sid=76c0fc,"Photo by SHIVAM || SHARMA on August 29, 2024. फ़ोटो के बारे में कोई जानकारी नहीं दी गई है.."
indiasgotlatent,https://www.instagram.com/p/DDz1VpUS5el/,https://instagram.fjai5-1.fna.fbcdn.net/v/t51.29350-15/470900554_628839646145166_4423465675475451159_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=instagram.fjai5-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2AGwEZpEp0n5R9XkJLXBHJQQCJUDY09_5X_T-YcRvKdg65zmeD1Ydx_6DGbKQZp6f3c&_nc_ohc=EtJhB3lxwsIQ7kNvgFMeFo8&_nc_gid=0566ab748fa64cb1bb27102740cef403&edm=AFlAz-oBAAAA&ccb=7-5&ig_cache_key=MzUyNzM5NzUwOTAyOTIxNjUwMQ%3D%3D.3-ccb7-5&oh=00_AYADHrCulottr7Rau0mMdmmXH1T_b-Zeche8cL4bgbaxvA&oe=67A24912&_nc_sid=76c0fc,"Photo shared by Nagpur Prime | Ankit Turkar 🩵 on December 20, 2024 tagging @sanampuri, @sanamband, @nagpur_style_reels, and @nagpur_xfactor_. 3 लोग, कॉन्सर्ट और पाठ की फ़ोटो हो सकती है."
