Title,Author,Price,MRP,Save,Discount,Cover Image,Link
S. Chand's Social Sciences For Class - VIII,"J. C. Aggarwal, N K Chowdhry",₹504.00,MRP ₹560.00,₹56.00,10% Off,https://static.kopykitab.com/image/cache/data/schand-publishing/schand1716-161x244.jpg,https://www.kopykitab.com/S-Chands-Social-Sciences-For-Class-VIII-by-J-C-Aggarwal-N-K-Chowdhry
Awareness Social Sciences For Class - VIII,J C Aggarwal,₹391.50,MRP ₹435.00,₹43.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Awareness-Social-Sciences-For-Class-VIII-by-J-C-Aggarwal
CBSE Living Science For Class-VIII,"A. C. Sahga, Mukul Sahgal",₹384.30,MRP ₹549.00,₹164.70,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/CBSE-Living-Science-For-Class-VIII-by-A-C-Sahga-Mukul-Sahgal
Social Science-TM For Class VIII,Saraswati Experts,₹72.00,MRP ₹80.00,₹8.00,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Social-Science-TM-For-Class-VIII-by-Saraswati-Experts
Sanjiv New Vision Social Science For Class - VIII,Sanjiv Prakashan,₹250.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Sanjiv-New-Vision-Social-Science-For-Class-VIII-by-Vinisha-Avdesh-Nakra
NCERT Notes Social Science For Class VIII,Panel Of Experts,₹60.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/NCERT-Notes-Social-Science-For-Class-VIII-by-Panel-Of-Experts
Comprehensive Lab Manual Science Class-VIII,Dr. N.K.Sharma,₹195.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Comprehensive-Lab-Manual-Science-Class-VIII-by-Dr-N-K-Sharma
SChand’s Science For Class VIII,BK Gowel And Sangeeta,₹220.50,MRP ₹245.00,₹24.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/SChandS-Science-For-Class-VIII-by-BK-Gowel-And-Sangeeta
ICSE Chemistry For Class - VIII,R. K. Sharma,₹225.00,MRP ₹300.00,₹75.00,25% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Chemistry-For-Class-VIII-by-R-K-Sharma
Saraswati Science For Class VIII,"Rajesh Kumar, Poonam Srivastava, Sapna Khurana",₹531.00,MRP ₹590.00,₹59.00,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Saraswati-Science-For-Class-VIII-by-Rajesh-Kumar-Poonam-Srivastava-Sapna-Khurana
Value Based Questions Science For Class - VIII,Panel Of Experts,₹100.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Value-Based-Questions-Science-For-Class-VIII-by-Panel-Of-Experts
Saraswati Lab Manual Science With Formative Tools Class-VIII,Rajesh Kumar,₹265.50,MRP ₹295.00,₹29.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Saraswati-Lab-Manual-Science-With-Formative-Tools-Class-VIII-by-Rajesh-Kumar
Inquisitive Social Sciences For Class VIII,Kiran Ashok Kumar,₹427.50,MRP ₹475.00,₹47.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Inquisitive-Social-Sciences-For-Class-VIII-by-Kiran-Ashok-Kumar
CCE Awareness Social Sciences For Class VIII,Suman Gupta,₹355.50,MRP ₹395.00,₹39.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/CCE-Awareness-Social-Sciences-For-Class-VIII-by-Suman-Gupta
Science Talent & Olympiad Exam. (For Class VIII),Sanjay Gupta,₹90.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Science-Talent-And-Olympiad-Exam-For-Class-VIII-by-Sanjay-Gupta
ICSE Physics For Class - VIII,Renu Verma,₹225.00,MRP ₹300.00,₹75.00,25% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Physics-For-Class-VIII-by-Renu-Verma
NCERT Notes Physics For Class VIII,Panel Of Experts,₹60.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/NCERT-Notes-Physics-For-Class-VIII-by-Panel-Of-Experts
NCERT Notes Chemistry For Class VIII,Panel Of Experts,₹60.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/NCERT-Notes-Chemistry-For-Class-VIII-by-Panel-Of-Experts
NCERT Notes Biology For Class VIII,Panel Of Experts,₹60.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/NCERT-Notes-Biology-For-Class-VIII-by-Panel-Of-Experts
Social Science For Class VIII,Dr Malti Malik and Mala Aggarwal,₹652.50,MRP ₹725.00,₹72.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Social-Science-For-Class-VIII-by-Dr-Malti-Malik-and-Mala-Aggarwal
Me n Mine Pullout Worksheets Science For Class - VIII CBSE (New Edition),S. K. Gupta,₹485.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Me-n-Mine-Pullout-Worksheets-Science-For-Class-VIII-CBSE-New-Edition-by-S-K-Gupta
NCERT Science Examplar Problems For Class VIII,Panel Of Experts,₹0.00,N/A,N/A,Free,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/NCERT-Science-Examplar-Problems-For-Class-VIII-by-Panel-Of-Experts
NCERT Science Textbook for Class VIII,NCERT Syllabus & Patterns,₹0.00,N/A,N/A,Free,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/NCERT-Science-Textbook-for-Class-VIII-by-NCERT-Syllabus-And-Patterns
ICSE Biology For Class - VIII,Dr. Vinoda Rajiv,₹187.50,MRP ₹250.00,₹62.50,25% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Biology-For-Class-VIII-by-Dr-Vinoda-Rajiv
Biology For Middle Classes Book-III Class-VIII,A P Mishra,₹261.00,MRP ₹290.00,₹29.00,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Biology-For-Middle-Classes-Book-III-Class-VIII-by-A-P-Mishra
"Combo : Fun With Science For Class ( VIII, IX & X ) by Let's Tute",Let's Tute,₹899.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Combo-Fun-With-Science-For-Class-VIII-IX-X-by-Lets-Tute
ICSE Incredible Geography For Class - VIII,Sabir Hussain,₹150.00,MRP ₹200.00,₹50.00,25% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Incredible-Geography-For-Class-VIII-by-Sabir-Hussain
Young Geographer For Class - VIII,"Sumita Banerjea, Shopna Ghosh",₹526.50,MRP ₹585.00,₹58.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Young-Geographer-For-Class-VIII-by-Sumita-Banerjea-Shopna-Ghosh
Complete Foundation Guide For IIT Jee Physics For Class IX,Arinjay Kumar,₹445.50,MRP ₹495.00,₹49.50,10% Off,https://static.kopykitab.com/image/cache/data/schand-publishing/schand1920-161x244.jpg,https://www.kopykitab.com/Complete-Foundation-Guide-For-IIT-Jee-Physics-For-Class-IX-by-Arinjay-Kumar
Complete Foundation Guide For IIT Jee Chemistry For Class IX,S Chand Expert,₹319.50,MRP ₹355.00,₹35.50,10% Off,https://static.kopykitab.com/image/cache/data/schand-publishing/schand1922-161x244.jpg,https://www.kopykitab.com/Complete-Foundation-Guide-For-IIT-Jee-Chemistry-For-Class-IX-by-S-Chand-Expert
ICSE Living Science Physics For Class - IX,Dhiren M Doshi,₹429.00,N/A,N/A,N/A,https://static.kopykitab.com/image/cache/data/ratna-sagar/rs0039-161x244.jpg,https://www.kopykitab.com/ICSE-Living-Science-Physics-For-Class-IX-by-Dhiren-M-Doshi
CBSE Living Science Physics Class IX (2022 Edition),Dhiren M Doshi,₹349.30,MRP ₹499.00,₹149.70,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/CBSE-Living-Science-Physics-Class-IX-2022-Edition-ebook-by-Dhiren-M-Doshi
ICSE Physics For Class - IX,S. C. Yadav,₹262.50,MRP ₹350.00,₹87.50,25% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Physics-For-Class-IX-by-S-C-Yadav
ICSE Physics Book I For Class-IX,Pankaj Bhatt,₹243.00,MRP ₹270.00,₹27.00,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Physics-Book-I-For-Class-IX-by-Pankaj-Bhatt
SCERT Physics Textbook For Class-IX,Panel Of Experts,₹0.00,N/A,N/A,Free,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/SCERT-Physics-Textbook-For-Class-IX-by-Panel-Of-Experts
ICSE Lab Manual For Class - IX Physics,Dr M K Gandhi,₹135.00,MRP ₹150.00,₹15.00,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Lab-Manual-For-Class-IX-Physics-by-Dr-M-K-Gandhi
S CHAND'S ICSE PHYSICS BOOK 1 FOR CLASS  IX,Pankaj Bhatt,₹409.50,MRP ₹455.00,₹45.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/S-Chands-ICSE-Physics-Book-1-For-Class-IX-by-Pankaj-Bhatt
ICSE Physics Lab Manual For Class - IX,L. C. Gupta,₹90.00,MRP ₹120.00,₹30.00,25% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Physics-Lab-Manual-For-Class-IX-by-L-C-Gupta
Saraswati Physics For Class - IX (New Edition),Sanjay Bhatnagar,₹375.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Saraswati-Physics-For-Class-IX-New-Edition-by-Sanjay-Bhatnagar
Study Material For Class IX Physics,Panel Of Experts,₹340.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Study-Material-For-Class-IX-Physics-by-Panel-Of-Experts
NCERT/CBSE For Class - IX Science (Physics) (Part-1),"Lakhmir Singh, Mangit Kaur",₹562.50,MRP ₹625.00,₹62.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/NCERT-CBSE-For-Class-IX-Science-Physics-Part-1-by-Lakhmir-Singh-Mangit-Kaur
Moderns ABC Plus Of Science Physics For Class - IX,Er. Sunil Batra,₹350.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Moderns-ABC-Plus-Of-Science-Physics-For-Class-IX-CBSE-by-Er-Sunil-Batra
Complete Foundation Guide For IIT Jee Mathematics For Class IX,Sanjeev Verma,₹621.00,MRP ₹690.00,₹69.00,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Complete-Foundation-Guide-For-IIT-Jee-Mathematics-For-Class-IX-by-Sanjeev-Verma
Physics Activities-IX,"Dr. N. K. Sharma, Sarita Singh, Balbir Singh",₹105.00,MRP ₹175.00,₹70.00,40% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Physics-Activities-IX-by-Dr-N-K-Sharma-Sarita-Singh-Balbir-Singh
Numericals And Objectives In Physics For Class - IX,Dr S.Malhotra,₹179.40,MRP ₹299.00,₹119.60,40% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Numericals-And-Objectives-In-Physics-For-Class-IX-by-Dr-S-Malhotra
Physics Activities For Class IX (2018 Edition),"Dr. N. K. Sharma, Sarita Singh, Balbir Singh",₹105.00,MRP ₹175.00,₹70.00,40% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Physics-Activities-For-Class-IX-2018-Edition-by-Dr-N-K-Sharma-Sarita-Singh-Balbir-Singh
Self-Practice Book For Science For Class - IX Physics Part-1,"Lakhmir Singh, Manjit Kaur",₹275.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Self-Practice-Book-For-Science-For-Class-IX-Physics-Part-1-by-Lakhmir-Singh-Manjit-Kaur
NTSE & Olympiad CBSE Physics-I & II For Class-IX Study Material,Panel Of Experts,₹240.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/NTSE-Olympiad-CBSE-Physics-I-II-For-Class-IX-Study-Material-by-Panel-Of-Experts
Lakhmir Singh & Manjit Kaur Solution Physics For Class - IX,Panel Of Experts,₹30.00,MRP ₹60.00,₹30.00,50% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Lakhmir-Singh-And-Manjit-Kaur-Solution-Physics-For-Class-IX-by-Panel-Of-Experts
IIT Foundation Mathematics For Class IX,S K Gupta And Anubhuti Gangal,₹553.50,MRP ₹615.00,₹61.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/IIT-Foundation-Mathematics-For-Class-IX-by-S-K-Gupta-And-Anubhuti-Gangal
Saraswati Foundation Of Information Technology For Class - IX (New Edition),"Reeta Sahoo, Gagan Sahoo",₹550.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Saraswati-Foundation-Of-Information-Technology-For-Class-IX-New-Edition-by-Reeta-Sahoo-Gagan-Sahoo
Saraswati Foundation Of Information Technology A Textbook For Class-IX,"Reeta Sahoo, Gagan Sahoo",₹513.00,MRP ₹570.00,₹57.00,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Saraswati-Foundation-Of-Information-Technology-A-Textbook-For-Class-IX-by-Reeta-Sahoo-Gagan-Sahoo
Holy Faith abc Of Foundation Of Information Technology For Class IX (Term I And II),Nishit Mathur,₹345.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Holy-Faith-Abc-Of-Foundation-Of-Information-Technology-For-Class-IX-Term-I-And-II-by-Nishit-Mathur
"Foundation Mathematics For Class IX & X Special Focus On NTSE, KVPY & JEE",Anuja Arora,₹393.75,MRP ₹525.00,₹131.25,25% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Foundation-Mathematics-For-Class-IX-And-X-Special-Focus-On-NTSE-KVPY-And-JEE-by-Anuja-Arora
ICSE Class-9th Study Material Physics,Panel Of Experts,₹100.00,MRP ₹200.00,₹100.00,50% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Class-9th-Study-Material-Physics-by-Panel-Of-Experts
Schand Social Science For Class - IX,N. K. Chowdhry,₹435.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Schand-Social-Science-For-Class-IX-by-N-K-Chowdhry
Social Sciences For Class IX,N K Chowdhry,₹310.50,MRP ₹345.00,₹34.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Social-Sciences-For-Class-IX-by-N-K-Chowdhry
ICSE Living Science Biology Class IX,D K Rao & J J Kaur,₹321.30,MRP ₹459.00,₹137.70,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Living-Science-Biology-Class-IX-ebook-by-D-K-Rao-And-J-J-Kaur
Science For Tenth Class Part 1 Physics,"Lakhmir Singh, Manjit Kaur",₹494.10,MRP ₹549.00,₹54.90,10% Off,https://static.kopykitab.com/image/cache/data/schand-publications/schand2111-161x244.jpg,https://www.kopykitab.com/Science-For-Tenth-Class-Part-1-Physics-ebook-by-Lakhmir-Singh-Manjit-Kaur
Science for Tenth Class Part 1 Physics,Lakhmir Singh & Manjit Kaur,₹445.50,MRP ₹495.00,₹49.50,10% Off,https://static.kopykitab.com/image/cache/data/schand-publishing/schand0058-161x244.jpg,https://www.kopykitab.com/Science-for-Tenth-Class-Part-2-Physics-by-Lakhmir-Singh-And-Manjit-Kaur
Science For Tenth Class Part 3 Biology,"Lakhmir Singh, Manjit Kaur",₹494.10,MRP ₹549.00,₹54.90,10% Off,https://static.kopykitab.com/image/cache/data/schand-publications/schand2113-161x244.jpg,https://www.kopykitab.com/Science-For-Tenth-Class-Part-3-Biology-ebook-by-Lakhmir-Singh-Manjit-Kaur
Science For Tenth Class Part 2 Chemistry,"Lakhmir Singh, Manjit Kaur",₹494.10,MRP ₹549.00,₹54.90,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Science-For-Tenth-Class-Part-2-Chemistry-ebook-by-Lakhmir-Singh-Manjit-Kaur
Science for Tenth Class Part 3 Biology,Lakhmir Singh & Manjit Kaur,₹445.50,MRP ₹495.00,₹49.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Science-for-Tenth-Class-Part-2-Biology-by-Lakhmir-Singh-And-Manjit-Kaur
Science for Tenth Class Part 2 Chemistry,Lakhmir Singh & Manjit Kaur,₹445.50,MRP ₹495.00,₹49.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Science-for-Tenth-Class-Part-2-Chemistry-by-Lakhmir-Singh-And-Manjit-Kaur
Class 11 Physics - Surface Tension Video by MBD Publishers,MBD Publishers,₹30.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Surface-Tension-by-MBD-Publishers
Selina ICSE Solutions Class-10th Physics,Panel Of Experts,₹100.00,MRP ₹200.00,₹100.00,50% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Selina-ICSE-Solutions-Class-10th-Physics-by-Panel-Of-Experts
ICSE Class-10th Previous Year Question papers Physics 2020,Panel Of Experts,₹50.00,MRP ₹50.00,₹0.00,0% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Class-10th-Previous-Year-Question-papers-Physics-XI-by-Panel-Of-Experts
ICSE Class-10th Previous Year Question papers Physics 2019,Panel Of Experts,₹50.00,MRP ₹50.00,₹0.00,0% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Class-10th-Previous-Year-Question-papers-Physics-XII-by-Panel-Of-Experts
ICSE Class-10th Previous Year Question papers Physics 2018,Panel Of Experts,₹50.00,MRP ₹50.00,₹0.00,0% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Class-10th-Previous-Year-Question-papers-Physics-X-by-Panel-Of-Experts
ICSE Class-10th Previous Year Question papers Physics 2017,Panel Of Experts,₹50.00,MRP ₹50.00,₹0.00,0% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/ICSE-Class-10th-Previous-Year-Question-papers-Physics-IX-by-Panel-Of-Experts
Heat Transfer Tenth Edition,PUBLIC DOMAIN,₹0.00,N/A,N/A,Free,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Heat-Transfer-Tenth-Edition-by-PUBLIC-DOMAIN
Class IX Maths - Statistics - Measures Of Central Tendency Video By Lets Tute,Let's Tute,₹20.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Statistics-Measures-Of-Central-Tendency-For-Class-IX-By-Lets-Tute
NCERT Class 10th Science Solution,Jagran Josh,₹123.75,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/NCERT-Class-10th-Science-Solution-by-Jagran-Josh
CBSE Class-10th Syllabus For Science,Panel Of Experts,₹0.00,N/A,N/A,Free,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/CBSE-Class-10th-Syllabus-For-Science-POE-by-Panel-Of-Experts
CBSE Class-10th Science Term-II Solutions,Panel Of Experts,₹40.00,MRP ₹70.00,₹30.00,43% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/CBSE-Class-10th-Science-Term-II-Solutions-by-Panel-Of-Experts
